Category,Title,URL_Title,Authors,Event,Date,Box
ANAIS DE EVENTO,Explorando a Dissimilaridade em Sistemas Colaborativos de Recomendação,https://sol.sbc.org.br/index.php/ctic/article/view/29177,"Miranda, Lucas; Mourão, Fernando; Meira Jr., Wagner",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2011-07-19,Caixa 8
ANAIS DE EVENTO,Protein Structure Prediction with Parallel Algorithms Orthogonal to Parallel Platforms,https://sol.sbc.org.br/index.php/ctic/article/view/7157,"Saldanha, Matheus Henrique Junqueira; de Souza, Paulo Sérgio Lopes",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2019-07-01,Caixa 8
ANAIS DE EVENTO,Um Estudo Empírico Exploratório em Confiabilidade de Sistemas Operacionais,https://sol.sbc.org.br/index.php/ctic/article/view/10510,"Antunes, Marcela; Matias Jr., Rivalino",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2014-07-28,Caixa 8
ANAIS DE EVENTO,Restauração de serviços em nuvem óptica: uma abordagem tolerante à degradação de banda e ao atraso de restauração,https://sol.sbc.org.br/index.php/ctic/article/view/7166,"Lisboa, Felipe; Fonseca, Keiko V. O.; de Santi, Juliana",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2018-08-09,Caixa 8
ANAIS DE EVENTO,Transferência de Aprendizado para Redes Bayesianas com Aplicação em Predição de Falha de Discos Rígidos,https://sol.sbc.org.br/index.php/ctic/article/view/7167,"Pereira, Francisco Lucas F.; Lima, Fernando Dione S.; Leite, Lucas G. M.; Gomes, João Paulo P.; Machado, Javam C.",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2018-08-09,Caixa 8
ANAIS DE EVENTO,Uma abordagem descentralizada para encurtamento de URLs,https://sol.sbc.org.br/index.php/ctic/article/view/28099,"Dores, Wellington; Freitas, Pedro; Benevenuto, Fabrício",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2012-07-16,Caixa 8
ANAIS DE EVENTO,Uma Metodologia para Agrupamento e Extração de Informações de URLs de Phishing,https://sol.sbc.org.br/index.php/ctic/article/view/11053,"Santos, Welton Augusto  Rodrigues; Fonseca , Osvaldo; Fazzion, Elverton ",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2020-06-30,Caixa 8
ANAIS DE EVENTO,"Avaliação de Desempenho, Consumo de Energia e Gerenciadores de Frequência em Sistemas Transacionais",https://sol.sbc.org.br/index.php/ctic/article/view/10503,"de Carvalho, João Paulo; Baldassin, Alexandro",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2014-07-28,Caixa 8
ANAIS DE EVENTO,Um Mecanismo de Consulta Temporal por Palavras-Chave em Páginas Web,https://sol.sbc.org.br/index.php/ctic/article/view/29179,"Frozi, Aline; Manica, Edimar; Galante, Renata; Dorneles, Carina F.",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2011-07-19,Caixa 8
ANAIS DE EVENTO,Aplicando Nuvem de Partículas para Atenuar o Dilema entre Diversidade e Acurácia em Domínios de Recomendação,https://sol.sbc.org.br/index.php/ctic/article/view/7158,"Trotta, Tiago; Carvalho, Diego; Silva, Nícollas; Rocha, Leonardo",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2019-07-01,Caixa 8
ANAIS DE EVENTO,Aplicação de Técnicas de Inteligência Computacional para Detecção de Fraude em Comércio Eletrônico,https://sol.sbc.org.br/index.php/ctic/article/view/28091,"Lima, Rafael A. F.; Pereira, Adriano C. M.",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2012-07-16,Caixa 8
ANAIS DE EVENTO,MSBSD: um Algoritmo para Decisão Rápida na Inter-Predição em Codificadores HEVC,https://sol.sbc.org.br/index.php/ctic/article/view/28095,"Grellert, Mateus; Sampaio, Felipe; Agostini, Luciano; Mattos, Júlio C. B.",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2012-07-16,Caixa 8
ANAIS DE EVENTO,Recuperação Inteligente de Letras de Músicas na Web,https://sol.sbc.org.br/index.php/ctic/article/view/10507,"Ribeiro, Rafael; Silla, Carlos",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2014-07-28,Caixa 8
ANAIS DE EVENTO,Um Sistema de Reconhecimento de Espécies de Moscas-das-Frutas,https://sol.sbc.org.br/index.php/ctic/article/view/7159,"Leonardo, Matheus Macedo; Faria, Fabio Augusto",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2019-07-01,Caixa 8
ANAIS DE EVENTO,CluWords: Explorando Clusters Semânticos entre Palavras para Aprimorar Modelagem de Tópicos,https://sol.sbc.org.br/index.php/ctic/article/view/7155,"Gomes, Christian Reis Fagundes; da Rocha, Leonardo Chaves Dutra; Viegas, Felipe Augusto Resende; da Cunha, Washington Luiz Miranda",ANAIS DO CONCURSO DE TRABALHOS DE INICIAçãO CIENTíFICA DA SBC (CTIC-SBC),2019-07-01,Caixa 8
ANAIS DE EVENTO,Distance-based polytope for the classical vertex coloring problem in graphs,https://sol.sbc.org.br/index.php/etc/article/view/3155,"Dias, Bruno; de Freitas, Rosiane; Marenco, Javier; Maculan, Nelson",PROCEEDINGS OF  THE THEORY OF COMPUTATION MEETING (ETC),2018-07-26,Caixa 8
ANAIS DE EVENTO,Introduction and Organizing Committee,https://sol.sbc.org.br/index.php/etc/article/view/9886,"Sales, Cláudia Linhares; de Freitas, Rosiane",PROCEEDINGS OF  THE THEORY OF COMPUTATION MEETING (ETC),2018-07-26,Caixa 8
ANAIS DE EVENTO,Distance-based polytope for the classical vertex coloring problem in graphs,https://sol.sbc.org.br/index.php/etc/article/view/3157,"Dias, Bruno; de Freitas, Rosiane; Marenco, Javier; Maculan, Nelson",PROCEEDINGS OF  THE THEORY OF COMPUTATION MEETING (ETC),2018-07-26,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12179,"Leitão, Gabriel; Barreto, Raimundo",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12180,"Almeida, Igor Pereira de; Lima, Joselice; Melo, Luciana Oliveira; Nunes, Edlaine Rodrigues; Gonçalves, Willian Renan Rodrigues; Nunes, Danilo Magalhães",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12181,"Kuhn, Igor; Santos Jr, Francisco Dutra dos; Wives, Leandro; Ferrari, Mariete",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12183,"Silveira, Pedro Netto; Cury, Davidson; Tavares, Orivaldo; Menezes, Crediné de; Aragón, Rosane; Castro, Alberto; Castro, Thais",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12184,"Silva, Marcelo Martins da; Muniz, Pedro; Oliveira, Francisco Carlos de Mattos Brito; Silva, Lidiane; Furtado, Eder",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12185,"Oliveira, Leonam; Oliveira, Carolina Moreira; Oliveira, Leander; Pimentel, Andrey",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12187,"Haslinger, Evelin; Santos Jr, Francisco Dutra dos; Silva, Patrícia F. da",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12188,"Oliveira, Leander; Oliveira, Carolina Moreira; Oliveira, Leonam",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12189,"Lucena, Daniel; Macedo, Karoline da Paz; Custódio, Natalia; Nunes, Isabel",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/desafie/article/view/12182,"Santos Jr, Francisco Dutra dos; Barone, Dante Augusto Couto; Wives, Leandro; Kuhn, Igor",ANAIS DO WORKSHOP DE DESAFIOS DA COMPUTAçãO APLICADA à EDUCAçãO (DESAFIE!),2019-11-11,Caixa 8
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/eradsp/article/view/13591,"Fazenda, Álvaro Luiz; Mendes, Celso Luiz; Wanner, Lucas; Panetta, Jairo",PROCEEDINGS OF THE REGIONAL SCHOOL OF HIGH PERFORMANCE COMPUTING FROM SãO PAULO (ERAD-SP),2018-04-13,Caixa 8
ANAIS DE EVENTO,Foreword and Organizing Committee,https://sol.sbc.org.br/index.php/eradsp/article/view/16690,"Cordeiro, Daniel; Francesquini, Emilio; Guardia, Hélio Crestana; Menotti, Ricardo",PROCEEDINGS OF THE REGIONAL SCHOOL OF HIGH PERFORMANCE COMPUTING FROM SãO PAULO (ERAD-SP),2021-05-06,Caixa 8
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/eradsp/article/view/16871,"Bianchini, Calebe de Paula; Iope, Rogério Luiz; Cordeiro, Daniel; Francesquini, Emilio",PROCEEDINGS OF THE REGIONAL SCHOOL OF HIGH PERFORMANCE COMPUTING FROM SãO PAULO (ERAD-SP),2020-08-19,Caixa 8
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/eradsp/article/view/21916,"Guardia, Hélio Crestana; Menotti, Ricardo; Goldman, Alfredo; Pisani, Flávia",PROCEEDINGS OF THE REGIONAL SCHOOL OF HIGH PERFORMANCE COMPUTING FROM SãO PAULO (ERAD-SP),2022-04-07,Caixa 8
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wcama/article/view/9549,"Vieira, Alen Costa; Pessin, Gustavo",PROCEEDINGS OF THE WORKSHOP ON COMPUTING APPLIED TO THE MANAGEMENT OF THE ENVIRONMENT AND NATURAL RESOURCES (WCAMA),2016-07-04,Caixa 8
ANAIS DE EVENTO,Introduction and Organizing Committee,https://sol.sbc.org.br/index.php/wcama/article/view/9868,"Saraiva, Antonio Mauro",PROCEEDINGS OF THE WORKSHOP ON COMPUTING APPLIED TO THE MANAGEMENT OF THE ENVIRONMENT AND NATURAL RESOURCES (WCAMA),2017-07-02,Caixa 8
ANAIS DE EVENTO,Introduction and Organizing Committee,https://sol.sbc.org.br/index.php/erbd/article/view/24358,"Araújo, Lilian do Nascimento; Lichtnow, Daniel; Kozievitch, Nádia Puchalski",PROCEEDINGS OF THE REGIONAL DATABASE SCHOOL (ERBD),2023-04-11,Caixa 8
ANAIS DE EVENTO,Introduction and Organizing Committee,https://sol.sbc.org.br/index.php/erbd/article/view/28486,"Manfredini, Ricardo Augusto; Ferrero, Carlos Andrés; Lichtnow, Daniel",PROCEEDINGS OF THE REGIONAL DATABASE SCHOOL (ERBD),2024-04-10,Caixa 8
ANAIS DE EVENTO,Aplicações de Mineração de Dados na Pecuária de Corte: Previsão de Indicadores de Qualidade de Carcaças,https://sol.sbc.org.br/index.php/erbd/article/view/2833,"Silva, Rodrigo R. da; Maciel, Thales V.; Lampert, Vinícius do N.; Souza, Denizar S. de",PROCEEDINGS OF THE REGIONAL DATABASE SCHOOL (ERBD),2018-04-11,Caixa 8
ANAIS DE EVENTO,Predição de Indicadores Zootécnicos de Carcaças Bovinas a Partir de Variáveis de Cria,https://sol.sbc.org.br/index.php/erbd/article/view/2831,"Maciel, Thales V.; Lampert, Vinícius do N.; Souza, Denizar S.; Silva, Rodrigo R. da",PROCEEDINGS OF THE REGIONAL DATABASE SCHOOL (ERBD),2018-04-11,Caixa 8
ANAIS DE EVENTO,Virtualização e Migração de Processos em um Sistema Operacional Distribuído para Lightweight Manycores,https://sol.sbc.org.br/index.php/eradrs/article/view/19157,"Vanz, Nicolas; Souto, João Vicente; Castro, Márcio",PROCEEDINGS OF THE REGIONAL SCHOOL OF HIGH PERFORMANCE COMPUTING FROM SOUTHERN BRAZIL (ERAD-RS),2022-04-18,Caixa 9
ANAIS DE EVENTO,Detecção e Segmentação Automática de Estruturas em Imagens de Exames Oftalmológicos,https://sol.sbc.org.br/index.php/ercas/article/view/9038,"Sampaio, Filipe A.; Veras, Rodrigo M. S. ; Santos, Elineide; Portela, Helano M. B. F. ",PROCEEDINGS OF THE REGIONAL SCHOOL OF APPLIED COMPUTING FOR HEALTH (ERCAS),2019-12-26,Caixa 9
ANAIS DE EVENTO,Segmentação de Núcleos em Imagens Histológicas Renais,https://sol.sbc.org.br/index.php/ercas/article/view/9037,"Batista, Rodrigo E. C.; Veras, Rodrigo M. S.; Santos, Justino D. ; Silva, Huria S. M. C. ",PROCEEDINGS OF THE REGIONAL SCHOOL OF APPLIED COMPUTING FOR HEALTH (ERCAS),2019-12-26,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7686," Garcia, Vinicius  Fülber;  Caggiani Luizelli, Marcelo  ;  Duarte Jr., Elias  P.;  Paula dos Santos, Carlos Raniery  ",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7684," dos Passos, Edenilson Jônatas  ;  Fiorese, Adriano  ",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7683," Mattos, Diogo  Menezes Ferrazani;  Medeiros, Dianne  Scherly Varela de;  Fernandes, Natalia  ;  Magalhaes, Luiz  ",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7682," Moussa, Alissar  Ali;  Nogueira, Michele  ;  Guedes, André  L. P.",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,Modelo Adaptativo para Previsão de Recursos de Rede em Provedores de Internet Modernos,https://sol.sbc.org.br/index.php/wgrs/article/view/12462,"Oliveira, Dyego H. L.; V. Filho, Francisco M.; de Araújo, Thelmo P.; Celestino Jr., Joaquim; Gomes, Rafael L.",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2020-12-07,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7681," Schuartz, Fabio  Cesar;  Munaretto, Anelise  ;  Fonseca, Mauro  ",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7679," Lenz, Paulo  Jr.;  Matos da Silva, Matheus  Donizete;  Nogueira, Michele  ;  dos Santos, Aldri  Luiz",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7690," Prates Junior, Nelson  Gonçalves;  Vergutz, Andressa  ;  Tombesi Macedo, Ricardo  ;  Nogueira, Michele  ",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7689," Silva, Lucas  ;  Souza, Fernanda Sumika  H.;  Guidoni, Daniel  Ludovico;  Sarubbi, João F. M.  ;  Pitangui, Cristiano  ;  Silva, Cristiano  Maciel da",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7688," Andrade, Jose Everaldo  ;  Veloso, Kevin  ;  Silva, Nathália  de Vasconcelos;  dos Santos, Aldri  Luiz;  Matos, Fernando  Menezes",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wgrs/article/view/7687," Gomes de Melo, Robson  ;  dos Santos, Aldri  Luiz",PROCEEDINGS OF THE WORKSHOP ON MANAGEMENT AND OPERATION OF NETWORKS AND SERVICE (WGRS),2019-09-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wcga/article/view/7594," Magalhães de Carvalho, Matheus  ;  Vieira, Francisco  Mardônio;  de Matos, Filipe  Fernandes dos Santos;  Lopes Gomes, Rafael  ;  Celestino Júnior, Joaquim  ",PROCEEDINGS OF THE CLOUDS AND APLICATIONS WORKSHOP (WCGA),2019-09-16,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wcga/article/view/7591," Fernandes, João Pedro  ;  Tavares de Camargo, Edson  ",PROCEEDINGS OF THE CLOUDS AND APLICATIONS WORKSHOP (WCGA),2019-09-16,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7476,"Molano Ortiz, Fernando  ; Almeida, Thales  ; Ferreira, Ana Elisa Leitão Alonso; Costa, Luis Henrique Maciel Kosmalski",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7467,"Pereira, Geraldo  ; Meneguette, Rodolfo Ipolito; Pessin, Gustavo  ; Ueyama, Jó  ; Villas, Leandro  ",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7477,"Tenorio, Fernanda Ferreira Albuquerque; Chagas, Eduarda  ; Barros, Pedro  ; Ramos, Heitor S.",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7478,"Moreira, Diego Alysson Braga; Chaves, Levy Gurgel; Lopes Gomes, Rafael  ; Celestino Júnior, Joaquim  ",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7472,"Miranda e Silva Sousa, Paulo  ; Freitas, Robertty  ; e Silva, Abilio Castro; Neto, Wilton  ; Moreira Bezerra, Carla Ilane  ; Coutinho, Emanuel Ferreira",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7471,"Santin, Priscila Louise Leyser; Munaretto, Anelise  ; Fonseca, Mauro  ; Silva, Thiago Henrique  ",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7479,"Pereira, Rafael S.; Peixoto, Maycon M. L.; Jesus, José Souza; Barbosa, Matheus Thiago Marques; Chagas Barros, Eric Bernardes  ",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,Utilizando aprendizado por representação para a classificação de laços sociais da IoT,https://sol.sbc.org.br/index.php/courb/article/view/21448,"J. Júnior, Jamisson; Figueiredo, Thiago S.; Lopes, Ramon; Torres, Luiz C. B.; Santos, Bruno P.",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2022-05-23,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7474,"Sales de Araujo, Iury Rogerio  ; Pedrosa, Mikaelly Felicio; Gomes dos Anjos, Eudisley  ; Matos, Fernando Menezes",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7465,"Brennand, Celso A. R. L.; Pereira, Geraldo  ",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7464,"Silva, Luiz Henrique da Costa; Mini, Raquel  ; Domingos da Cunha, Felipe  ",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7475,"Cosmi, Arthur Brito; Mota, Vinicius F. S.",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7469,"Lima, Clauciane Dias; Lüders, Ricardo  ; Gomes Jr, Luiz Celso  ; Fonseca, Keiko  ; Peixoto, Altiéris Marcelino",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/courb/article/view/7466,"Rooke da Silva, Felipe  ; Soares de Barros Alencar, Victor Aquiles  ; Vieira, Alex Borges; Machado, Marcelo de Oliveira Costa",PROCEEDINGS OF THE URBAN COMPUTING WORKSHOP (COURB),2019-09-10,Caixa 9
ANAIS DE EVENTO,MobAngelo: Assistência Emergencial em Ambientes urbanos,https://sol.sbc.org.br/index.php/sbrc_estendido/article/view/17151,"Cunha, Lucas Braz; Batista, Agnaldo de Souza; Santos, Aldri",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER NETWORKS AND DISTRIBUTED SYSTEMS (SBRC),2021-08-16,Caixa 9
ANAIS DE EVENTO,Alocação de recursos e posicionamento de funções virtualizadas em redes de acesso por rádio desagregadas,https://sol.sbc.org.br/index.php/sbrc_estendido/article/view/29969,"Almeida, Gabriel Matheus; Pinto, Leizer de Lima; Cardoso, Kleber Vieira",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER NETWORKS AND DISTRIBUTED SYSTEMS (SBRC),2024-05-20,Caixa 9
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/sbrc_estendido/article/view/7794,"Souza, Pedro H.; Fernandes, Massilon L.; Gomides, Thiago S.; Souza, Fernanda S. H.; Silva, Cristiano M.; Guidoni, Daniel L.",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER NETWORKS AND DISTRIBUTED SYSTEMS (SBRC),2019-05-06,Caixa 9
ANAIS DE EVENTO,Modelo Adaptativo para Previsão de Recursos de Rede em Provedores de Internet Modernos,https://sol.sbc.org.br/index.php/sbrc_estendido/article/view/17167,"Oliveira, Dyego H. L.; Gomes, Rafael L.",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER NETWORKS AND DISTRIBUTED SYSTEMS (SBRC),2021-08-16,Caixa 9
ANAIS DE EVENTO,URLYZER: sistema de identificação de URLs maliciosas utilizando IA como suporte à tomada de decisão,https://sol.sbc.org.br/index.php/sbrc_estendido/article/view/17180,"Gonçalves, Diego Luiz Nunes; Leite Filho, Dionsio Machado",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER NETWORKS AND DISTRIBUTED SYSTEMS (SBRC),2021-08-16,Caixa 9
ANAIS DE EVENTO,Abordagens Exata e Heurística para o Mapeamento de Redes Virtuais,https://sol.sbc.org.br/index.php/sbrc_estendido/article/view/7782,"Araújo, Samuel M. A.; Mateus, Geraldo R.; Souza, Fernanda S. H. de",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER NETWORKS AND DISTRIBUTED SYSTEMS (SBRC),2019-05-06,Caixa 9
